Name of the product,Product Brand,categories,primaryCategories,reviews.date,reviews.text,reviews.title,sentiment,review_length,sentiment_score
17,0,13,0,2017-01-12T00:00:00.000Z,bought these for my grand child for christma and they have thoroughli enjoy use their tablet and the app that can easili be save on the tablet,"['great', 'for', 'kid']",Positive,27,0.8555
1,0,13,0,2016-12-23T00:00:00.000Z,thi product wa purchas for my grandson he had a fire 6 he howev love the hd 8 he use it for music game mostli great electron devic,"['great', 'game', 'devic']",Positive,28,0.7845
19,0,11,0,2017-01-18T00:00:00.000Z,the amazon fire tablet is awesomemi kid love it,['awesom'],Positive,9,0.5423
2,0,10,0,2017-01-06T00:00:00.000Z,not an ipad but that not what i want high qualiti doe everyth i need it to do,"['nice', 'product']",Positive,18,-0.0857
5,0,1,1,2017-12-23T00:00:00.000Z,love the sound i have a googl home and is not a loud a thi echo,"['love', 'it']",Positive,16,0.6369
9,0,6,1,2018-04-06T23:51:32.000Z,thi wa bought for a gift but it look nice just what wa expect,"['great', 'tablet']",Positive,14,0.6858
5,0,1,1,2017-12-08T00:00:00.000Z,i love my amazon echo plu a bad a it sound i donäôt have to get out of bed to turn the light off my fan on or off and even my tv we love alexa,['alexa'],Positive,36,0.836
14,0,22,3,2017-06-26T00:00:00.000Z,i go thi tablet after problem with 2 samsung tablet so far like it all app i use avail a littl slower than previou tablet that is the onli reason for the 4 star,"['reliabl', 'tablet']",Positive,34,0.0202
14,0,22,3,2017-02-04T00:00:00.000Z,kindl product are easi to use and set up it doe most everyth the expens tablet do,"['good', 'tablet', 'easi', 'to', 'use']",Positive,17,0.0
2,0,10,0,2017-01-23T00:00:00.000Z,the ui experi is great especi for prime member the tablet is quick and respons with plenti of memori to ha for ani task,"['great', 'ui', 'experi']",Positive,24,0.7579
13,0,9,0,2016-08-05T00:00:00.000Z,i wa hope to find someth univers to a a tablet but you get what you pay for,"['not', 'what', 'i', 'wa', 'expect']",Neutral,18,0.09
19,0,11,0,2016-12-26T00:00:00.000Z,gave it to my grandkidsag 3 4 9 for christma and they love it,"['great', 'for', 'kid']",Positive,14,0.6369
14,0,22,3,2017-05-12T00:00:00.000Z,love the bigger screen but do think thi fire hd 10th run a littl slow my last fire hd wa not a slow,"['good', 'product']",Positive,23,-0.5574
16,0,8,0,2016-08-26T00:00:00.000Z,thi is the best tablet ive ever purchas the screen is amaz and veri function and the kid mode is easi to get to and my 5 year old love it make me jealou and want to get a kindl but that ok i can use parent most while he sleep all over a realli good tablet for both parent and child,"['best', 'tablet']",Positive,62,0.9001
2,0,10,0,2017-03-10T00:00:00.000Z,onli problem is that it is imposs to read or do anyth on the kindlefir with ani light in the room at all far wors than imposs in sunlight there should be some sort of temporari screen or other addon that can be use with the devic when in sunni or bright locat,"['excel', 'tablet', 'for', 'game', 'read', 'email', 'photo']",Positive,53,0.0516
2,0,10,0,2017-01-18T00:00:00.000Z,the amazon hd 8 is by far the best budget tablet if you just need a tablet to brow the web and watch video thi tablet is the way to go that be said it is fairli slow but who care if you do not use the tablet for photovideo edit game pictur take etc,"['the', 'best', 'budget', 'tablet']",Positive,55,0.8047
16,0,8,0,2017-01-06T00:00:00.000Z,thi is the second one i bought my grandkid love them,"['love', 'it']",Positive,11,0.6369
8,0,4,0,2016-06-24T00:00:00.000Z,good one and work without ani issu slim and portabl,"['nice', 'one']",Positive,10,0.4404
9,0,6,1,2017-12-15T00:00:00.000Z,great to talk and see famili at anytim easi to use,"['famili', 'use']",Positive,11,0.6249
5,0,1,1,2017-12-08T00:00:00.000Z,veri plea to have thi new echo plu and get start on autom of the home in stage know that it can continu to improv with new product and app is a plu for own thi devic,"['echo', 'plu', 'meet', 'expect']",Positive,37,0.0
19,0,11,0,2016-10-07T00:00:00.000Z,good inexpens devic still in touch with modern technolog,"['great', 'gift']",Positive,9,0.4404
5,0,1,1,2018-01-05T00:00:00.000Z,love it itäô a lot of fun great speaker too provid a lot of great inform and fun too,['alexa'],Positive,19,0.9638
12,0,0,0,2016-12-18T00:00:00.000Z,thi speaker ha great sound and is veri easi to use,"['great', 'sound']",Positive,11,0.7579
20,0,16,3,2017-05-19T00:00:00.000Z,great price and work great for book read would recommend,"['great', 'for', 'book', 'reader']",Positive,10,0.8934
9,0,6,1,2017-12-01T00:00:00.000Z,echo show is a great addit to ani home and we were thrill to buy one for each of our child famili dure thi holiday season,"['terrif', 'famili', 'gift']",Positive,26,0.8519
17,0,13,0,2017-03-17T00:00:00.000Z,i bought thi item for my 9 year old son he love it and it ha nice feaur such a parent control,"['great', 'tablet', 'for', 'kid']",Positive,22,0.8555
3,0,14,0,2017-01-24T00:00:00.000Z,if you love amazon youll love the kindl hd8 it a great size for read all those book stream movi and tv show and ha great sound for listen to your favorit music for le than 100 you cant beat the versatil of thi littl devic,"['great', 'amazon', 'devic']",Positive,46,0.967
13,0,9,0,2016-09-24T00:00:00.000Z,i bought thi becaus i recent sign up for amazon prime and want to take advantag of the free book nice tablet,"['great', 'tablet']",Positive,22,0.7964
3,0,14,0,2017-02-17T00:00:00.000Z,i wa look to upgrad from my old kindl reader and stumbl on the fire hd which is not onli a reader but a tablet a well fairli easi to use i realli onli need to read book but how have a tablet a well i wish it support all googl play app and not just amazon app but i can check email and get to the web so it serv the purpos butwhen i want to read in the middl of the night get to the web can be distract,"['unexpect', 'tablet']",Positive,91,0.8927
19,0,11,0,2016-09-03T00:00:00.000Z,a good product that provid the servic i desir,"['doe', 'what', 'i', 'want']",Positive,9,0.4404
1,0,13,0,2016-12-15T00:00:00.000Z,i bought thi to replac a damag much more expens tablet of my daughter great item and just a nice a the more expens one she absolut love it,"['great', 'inexpens', 'tablet']",Positive,29,0.9022
11,0,7,0,2017-02-18T00:00:00.000Z,the batteri doesnt last a long a wa advertis if you have the money i would recommend the backlit model,"['good', 'reader']",Positive,20,0.3612
2,0,10,0,2016-12-14T00:00:00.000Z,bought thi for someon a a gift they are big on amazon kindl so thi wa a huge plu with other featur and amazon store improv they love iti know other tablet have kindl app but thi wa an awesom price,"['nice', 'tablet', 'for', 'amazon', 'user']",Positive,41,0.7096
0,0,12,0,2017-03-30T00:00:00.000Z,thi wa replac for my wife origin ipad and broken kindl paperwhit she love it a it doe basic everyth both of the previou devic did in one unit that is easi to use ha good batteri life veri nice screen resolut and good size for her great valu especi compar to an ipad,"['wa', 'for', 'my', 'wife', 'who', 'love', 'it']",Positive,54,0.9451
17,0,13,0,2017-01-23T00:00:00.000Z,thi tablet is great for kid my grandson is sick and he absolut love it,"['kid', 'tablet']",Positive,15,0.7184
19,0,11,0,2016-06-24T00:00:00.000Z,got it a a gift for my grandma and she love it,"['great', 'for', 'a', 'person', 'with', 'no', 'technolog', 'skill']",Positive,12,0.7964
9,0,6,1,2018-01-17T00:00:00.000Z,i own a dot and a first gen echo and the sound from the show is way better than both of my other echo the video function are nice but it is a pain to get it to play video from my amazon librari my famili enjoy the calendar info and the news brief that rotat on the screen,"['echo', 'show']",Positive,59,0.7814
19,0,11,0,2016-08-26T00:00:00.000Z,perfect for read but also ha mani other function download my favorit game travel app set up easi so far work great,"['work', 'great']",Positive,22,0.9099
2,0,10,0,2017-01-31T00:00:00.000Z,got two for my mom and they love it so mani great featur,"['great', 'gift']",Positive,13,0.8617
9,0,2,1,2018-05-16T00:00:00.000Z,staff wa veri help and polit went in ask for help and wa point in the right direct,"['great', 'product']",Positive,18,0.6597
19,0,11,0,2016-11-17T00:00:00.000Z,i like the tablet howev there are occas when it doe not boot up when it is turn on i probabl need to take it into the store so that a determin can be made and it can be fix,"['i', 'like', 'the', 'size', 'and', 'the', 'fact', 'that', 'it', 'is', 'compact']",Positive,40,0.3612
19,0,11,0,2016-11-17T00:00:00.000Z,the imag are crisp and text veri easi to read app are good and easi to navig love it,"['great', 'imag', 'clear', 'text']",Positive,19,0.7964
2,0,10,0,2017-01-16T00:00:00.000Z,thi is just the perfect item for what we need it is compact and can go anywher with you,"['great', 'item', 'and', 'work', 'great']",Positive,19,0.5719
9,0,6,1,2017-12-08T00:00:00.000Z,the echo show with video screen is a nice upgrad to the other echoäô news brief with video are nice veri good sound qualiti for play music,"['excel', 'voic', 'rec', 'video', 'and', 'audio']",Positive,27,0.872
13,0,9,0,2017-01-18T00:00:00.000Z,my kid love thi product it keep them busi anytim of day,"['great', 'tablet', 'for', 'kid']",Positive,12,0.6369
16,0,8,0,2017-03-17T00:00:00.000Z,i love thi solut for my kid i gave it a four star rate becaus in order to instal app you just have to tap the icon well my two year old and five year old went tap crazi like a kangaroo on a pogo stick needle to say the ran out of room quickli i tri to teach them to not launch app that werent instal but they still have a problem discern what is instal and what isnt asid from thi it is a fantast devic for kid to play and learn with i especi like the parent control featur i just wish they would put in a featur for control what get instal,"['a', 'veri', 'good', 'tablet', 'for', 'kid']",Positive,116,0.882
13,0,9,0,2017-01-30T00:00:00.000Z,i hope to find all my book in the electron format,"['better', 'then', 'i', 'expect']",Positive,11,0.4404
9,0,6,1,2018-01-12T00:00:00.000Z,thi is my 5th amazon alexa product i use to have the alexa echo but move that up to my bedroom now i use the echo show downstair and ha good sound qualiti i also like that i can add my home secur system to oper through it and can see all my camera great product,"['amazon', 'show']",Positive,56,0.9531
19,0,11,0,2017-02-20T00:00:00.000Z,my daughter love her tablet becaus she can carri it to all place,"['great', 'for', 'my', 'daughter', 'to', 'view', 'video']",Positive,13,0.6369
19,0,11,0,2016-10-07T00:00:00.000Z,thi is my second kindl the first wa a gift sever year ago the display and speed are much better,"['2nd', 'kindl']",Positive,20,0.7003
13,0,9,0,2016-06-03T00:00:00.000Z,my daughter is total enjoy her tabletrec though it is not charg correctli i will come to store to have it look at,"['my', 'daughter', 'love', 'her', 'new', 'fire', 'tablet']",Positive,23,0.5413
2,0,10,0,2017-05-23T00:00:00.000Z,i purchas thi tablet for my granddaught and she just love itso much i have to take on the week day,"['great', 'tablet']",Positive,21,0.6369
10,0,3,0,2018-05-23T00:00:00.000Z,a lazi man drean when it is combin with alexa if you get the harmoni hub you can realli impress with home autom,['awesom'],Positive,23,0.4404
19,0,11,0,2017-01-27T00:00:00.000Z,i wa not a fan of the amazon type oper system that is on the tablet end up take it back becaus it wa not what i want not a easi and support of game and app a an android tablet,"['tablet', 'work', 'a', 'it', 'should', 'but']",Neutral,41,0.2996
13,0,9,0,2016-09-02T00:00:00.000Z,i bought the fire becaus i had heard it wa a good tablet so when i bought it i wa wonder if it live up to the hype it doe it fast and easi to use i put netflix on it and watch seri i miss onli downsid is that i had to regist for a trial of prime,"['great', 'item']",Positive,59,-0.0258
13,0,9,0,2016-06-17T00:00:00.000Z,nice tablet at a veri afford price,"['great', 'price', 'tablet']",Positive,7,0.4215
13,0,9,0,2016-07-22T00:00:00.000Z,veri happi with my purchas the tablet work amazingli good for the price,"['great', 'for', 'beginn']",Positive,13,0.4404
17,0,13,0,2017-01-23T00:00:00.000Z,grandson realli enjoy it christma veri easi to use,"['great', 'for', 'kid']",Positive,9,0.4939
5,0,1,1,2018-01-13T00:00:00.000Z,she becom part of the famili but the echo plu is not much differ that i have discov yet anyway than the echo 2nd gener i havent had the echo 1st gener and so i do not know i have had the echo plu echos2nd gener and dot about 3 week and the onli thing i think make the differ is that it ha a better sound qualiti but we are talk for those realli connoisseur kind of ear or the one that like to turn up the volum the hue lightbulb are great i bought the echo plu on a black friday extend sale and the hue lightbulb wa a real bonu further i like it so much i went back and bought the pack of hue bulb that were also on sale we are love the whole system and the lightbulb,"['love', 'alexa', 'the', 'echo', 'plu', 'is', 'alight', 'too']",Positive,143,0.9817
9,0,6,1,2017-10-12T00:00:00.000Z,the echo wa so good i end up get the echo show a well at first it wa a devic that i enjoy use for variou reason one be that i could ask alexa to watch ani youtub video i want to watch then one day i ask alexa to play a video and she respond by sayinggoogl is not support on echo show until youtub come back a a skill the echo show probabl isnt worth the extra money id say stick with the echo if you have amazon music or spotifi or the echo dot if you onli use the echo a part of your smart home,"['great', 'until', 'no', 'more', 'youtub']",Neutral,109,0.9046
2,0,10,0,2016-12-28T00:00:00.000Z,purchas thi a a gift for my father and he love it,"['great', 'gift']",Positive,12,0.7964
13,0,9,0,2017-05-03T00:00:00.000Z,my son use hi tablet on a daili basi he make sure he ha hi case on it and can use all the app i can also use it and put on parent protect,"['great', 'buy']",Positive,34,0.743
2,0,10,0,2017-02-20T00:00:00.000Z,i purchas thi on black friday becaus i could pas on the price the tablet work great for basic internet need and great for shop on amazon if i were to purchas anoth android tablet i will look for someth with a littl more power sinc thi tablet slow when multitask,"['great', 'black', 'friday', 'price', 'for', 'thi', 'tablet']",Positive,51,0.872
9,0,6,1,2017-12-03T00:00:00.000Z,the echo show is a veri awesom product becaus of alexa itself she will answer question you ask her play music on your demand and you can even ask her to make call and video chat for you i also like the fact that it sound veri nice and the video qualiti is unlik anyth ive ever seen in a hybrid tablet product a must have for your home,"['i', 'love', 'my', 'new', 'echo', 'show']",Positive,69,0.7351
2,0,10,0,2016-12-30T00:00:00.000Z,great eread easi to download book screen is easi to read from,"['great', 'eread']",Positive,12,0.6249
9,0,2,1,2018-02-22T00:00:00.000Z,we bought the echo show to get the hype benefit of alexa and home autom after use for a week we decid to return the echo show alexa just isnt readi for prime time 90 of the time we got the i cant answer that respons to question it a wast of money for u say alexa say good bye,"['echo', 'is', 'ok', 'but', 'alexa', 'not', 'readi', 'for', 'prime', 'time']",Neutral,60,0.7096
5,0,1,1,2017-11-13T00:00:00.000Z,purchas the echo plu and couldnt be more plea easi to use,"['echo', 'plu', 'more', 'advanc', 'than', 'the', 'googl', 'home']",Positive,12,0.0
13,0,9,0,2016-10-28T00:00:00.000Z,bought for my mom a a gift she not tech savvi but it easi for her to get use to definit a good tablet for beginn,"['good', 'for', 'the', 'beginn']",Positive,26,0.7003
16,0,8,0,2017-05-12T00:00:00.000Z,work great for my 2 year old i dont like that it requir a pin to use it but goodidnt and strong tablet,"['veri', 'durabl']",Positive,23,0.754
13,0,9,0,2016-11-22T00:00:00.000Z,decent camera clariti on the screen fast download,"['great', 'tablet']",Positive,8,0.0
20,0,16,3,2018-02-21T00:00:00.000Z,the kindl ha come in veri handi late i alway have a book to read and thi is great to just grab on the go batteri life is great onli drawback is no backlight,"['love', 'thi', 'littl', 'eread']",Positive,34,0.8555
16,0,8,0,2016-12-13T00:00:00.000Z,easi to play and veri help to learn for child,"['grat', 'toy', 'for', 'child']",Positive,10,0.6249
18,0,19,0,2017-03-20T00:00:00.000Z,i love the touch screen aspect still love the origin,"['wonder', 'color']",Positive,10,0.8555
15,0,17,0,2017-02-17T00:00:00.000Z,in my opinion it veri slow for internet use good for our 5 yr old to use but we purchas thi for her to do onlin curriculum which is almost imposs to do with thi tablet becaus of the speed our internet connect is great with everi other laptop and comput in the hous,"['it', 'an', 'ok', 'tablet', 'for', 'the', 'price']",Neutral,54,0.8225
9,0,2,1,2018-01-12T00:00:00.000Z,i bought thi a a gift a far a know it work fine,"['bought', 'it', 'a', 'a', 'gift']",Positive,13,0.5719
5,0,1,1,2018-01-10T00:00:00.000Z,decid to go for the model just below thi one i didnt need the integr hub featur phillip hue doe requir thi but i decid to stick with my current insteon hub,"['too', 'much', 'for', 'me', 'return']",Positive,32,0.0
13,0,9,0,2016-07-09T00:00:00.000Z,i had origin bought my son the kindl fire hdx and it work great for him the onli downfal to it wa he want both the rear and front face camera but it onli came with the front face camera a child do they break thing and he broke the screen on thi one after have it for a year i did not want to spend that much money on the second kindl so that whi i chose thi amazon fire 7inch tablet and it ha the front and rear face camera and that my son want all the featur are the same it is a great buy i would highli recommend it,"['perfect', 'size', 'for', 'my', 'son']",Positive,113,0.8544
18,0,19,0,2016-12-16T00:00:00.000Z,i review a lot of tablet befor i bought thi one it is the first one i have ever purchas i am no tech geek and it wa pretti easi to figur out how to use it i mostli bought it for and use it for read email facebook and brow the internet i realli like it and use it more than my laptop but if i need to do anyth detail i use my laptop overal it a great tablet for a beginn and you cant beat the price,"['great', 'beginn', 'tablet']",Positive,90,0.7962
2,0,10,0,2017-02-03T00:00:00.000Z,the tablet is excel veri fast and well worth the money the display is great,"['amazon', 'fire', 'hd8', '8', 'tablet', '16gb', 'wifi']",Positive,15,0.8779
5,0,1,1,2018-03-29T00:00:00.000Z,i love alexa and my echo devic and smart bulb so much i bought 4 more echo and 8 more bulb with more to come soon,['awesom'],Positive,26,0.7845
5,0,1,1,2018-01-08T00:00:00.000Z,i love be abl to turn my light on or off by voic it make life a lot easier i am look forward to finish make my home a smart home by buy other product,"['start', 'to', 'make', 'my', 'home', 'a', 'smart', 'home', 'great', 'start']",Positive,35,0.8658
5,0,1,1,2018-01-12T00:00:00.000Z,realli enjoy the echo plu thi is a must have for all home,"['great', 'item']",Positive,13,0.4939
9,0,6,1,2017-07-17T00:00:00.000Z,when i first read about amazon echo show i thought the sound qualiti would be inferior to echo becaus of the small size which to me would be a deal breaker i read that the sound is actual superior to echo it is compat with most exist secur camera so i decid to buy one then best buy ran a strong promot if you buy 2 so i cave and bought 2 i have a number of echo and 2 echo dot in the hous i am complet blown away by echo show here is a brief summari of thought like 1 substanti the best sound qualiti of ani echo to date with stronger bass direct stereo dolbi audio focus sound field to the front you can rock out louder with le sound to the side back so you do not share your music to all a doe the echo2 the 8 far field microphon are more effect than echo 3 high resolut 7 screen is perfect for a desk or kitchen 4 song lyric are great free option set to turn on lyric 5 photo of the album cover the band on all music are awesom 6 3 button on top mute camera defeat with red on screen indic volum up volum down 7 excel resolut with builtin camera 8 auto presenc detector turn show screen on when you are detect 9 speak to alexa just a with echo or dot show mute the volum show what you ask on the screen with the music volum lower in the background 10 ask the forecast you get written verbal forecast you also get a second screen show the next 4 day includ real feel a pictur of the anticip weather chanc of rain etc 11 say alexa show me the front porch or ani of the numer secur camera within 2 second there is a highli detail live video with sound 12 video confer i do not know anyon el with show yet so i can not tri thi but call yourself you can see the pictur they will see to adjust your surround 13 use the same power suppli a amazon echo 14 sleek shape fit right in with contemporari surround see photo of show in the center of the desk with 2 4k monitor ipad pro 15 the touch screen sensit is perfect 16 build qualiti is first rate 17 rubber foot protect ani surfac are anti slip 18 addict more than ani other devic thi is one you will want in the center of your desk a shown in my photo becaus onc you add the video compon you will wonder how you enjoy music sport just about everyth without it 19 see your shop list 20 see visual confirm that the light you ask alexa to turn on actual turn on dislik none i would onli offer one design option i would offer an option amazon echo show wireless subwoof for thi beast that you could buy later it would work like the mani soundbar that includ a wireless sub that would allow show to not onli rock out but to shake the wall at the same timei am serious plan to sell some echo dot to pick up a coupl more show they are great,"['echo', 'show', 'is', 'a', 'must', 'have', 'for', 'amazon', 'echo', 'fan']",Positive,550,0.9905
9,0,6,1,2018-01-06T00:00:00.000Z,it work fast and veri clear speaker sound amaz look great in bedroom,"['better', 'than', 'expect']",Positive,13,0.7717
5,0,1,1,2018-02-19T00:00:00.000Z,enjoy use alexa and love the smart home featur,"['alexa', 'is', 'great']",Positive,9,0.8779
9,0,2,1,2017-12-02T00:00:00.000Z,we love the echo dot but the show is exponenti better especi love to see the word of the song be play and view of place all over the world we want to see big differ in cost between dot and show but worth it,"['love', 'it']",Positive,45,0.9593
16,0,8,0,2017-01-23T00:00:00.000Z,great gener tablet for look to keep kid occupi mine enjoy the freetim unlimit and the child restrict are great for my needsmi onli concern ha been for the space avail i wa amaz at how quickli they ate up 32 gb of space on app,"['great', 'tablet', 'for', 'kid']",Positive,46,0.9042
9,0,6,1,2017-11-24T00:00:00.000Z,what a treat whatäô the weather forecast whatäô the news thi morn just about all you need to know plu smart home control,"['unless', 'yer', 'paranoia']",Positive,23,0.6597
5,0,1,1,2018-01-12T00:00:00.000Z,my dil love it doe everyth she had read about my grandson is a bit disappoint that alexa cant carri on a convers lol howev he is onli 8,"['gift', 'for', 'my', 'daughterinlaw']",Positive,29,0.6486
2,0,10,0,2017-05-24T00:00:00.000Z,excel product for what it doe spous love itnough said,"['excel', 'for', 'what', 'it', 'doe', 'it']",Positive,10,0.802
18,0,19,0,2017-03-10T00:00:00.000Z,i love thi tabletkindl i can access email facebook play simpl game shop onlin and read my book,"['veri', 'versatil']",Positive,18,0.765
9,0,2,1,2018-03-06T00:00:00.000Z,love play music and talk to alexa and look at my camera three the screen,"['great', 'alexa', 'to', 'view']",Positive,15,0.765
3,0,14,0,2016-12-25T00:00:00.000Z,my daughter just love thi kindl fire she said it wa the perfect gift that she could receiv,"['great', 'reader', 'my', 'dautgher', 'love', 'it']",Positive,18,0.8555
13,0,9,0,2016-08-05T00:00:00.000Z,thi wa a replac for anoth kindl they are veri durabl and do everyth i need them to do,"['love', 'my', 'kindl']",Positive,19,0.0
17,0,13,0,2017-01-21T00:00:00.000Z,thi tablet is a nice budget friendli devic that is also rug it ha surviv countless fall from my 3 yr old he love it and it keep him learn for hour,"['kid', 'test', 'kid', 'approv']",Positive,32,0.8555
9,0,6,1,2017-12-09T00:00:00.000Z,the video screen realli add wonder to the function of the echo devic,"['excel', 'addit', 'to', 'the', 'echo', 'famili']",Positive,13,0.0
12,0,0,0,2017-05-26T00:00:00.000Z,thought of be abl to have the echo grow a i ad to the list of task excit me includ the latest app have it to recogn my smartphon contact list to place and to receiv call howev the echo i purchas doe not link up to my samsung smartphon disappoint is a understat,['nicehowev'],Positive,54,-0.4019
16,0,8,0,2016-10-08T00:00:00.000Z,i bought it for my niec who is 7 seven year old she love it and she learn from the applic includ,"['wonder', 'tablet', 'for', 'kid']",Positive,22,0.6369
19,0,11,0,2017-02-15T00:00:00.000Z,great for kid simpl and inexpens 16g must better than 8g,"['simpl', 'tablet']",Positive,11,0.7906
19,0,11,0,2016-06-24T00:00:00.000Z,bought thi fire for my wife to replac one which got accid brokengreat,"['great', 'product']",Positive,13,-0.34
16,0,8,0,2017-05-17T00:00:00.000Z,my grandson realli enjoy thi product good deal,"['good', 'product', 'for', 'young', 'child']",Positive,8,0.7269
13,0,9,0,2016-06-04T00:00:00.000Z,the tabl is great just to experi what is avail on a tablet without a hugh expens i would recommend to other,"['great', 'tablet', 'at', 'minim', 'expens']",Positive,22,0.765
5,0,1,1,2018-01-22T00:00:00.000Z,work great use to put the light on when i wa in texa dure the holiday,"['great', 'product']",Positive,16,0.7783
9,0,6,1,2017-12-04T00:00:00.000Z,bought thi for a christma gift so havent actual seen thi in action yet check other review and they were good and best buy had an awesom black friday price,"['amazon', 'echo']",Positive,30,0.875
20,0,16,3,2018-01-05T00:00:00.000Z,i purchas the kindl light becaus i love to read and need someth that would not die quickli i also need someth smaller and lighter that could go anywher with me i love my purchas and a must have for all book worm,"['light', 'and', 'long', 'last', 'batteri']",Positive,43,0.9108
19,0,11,0,2016-05-21T00:00:00.000Z,it work well for me howev my wife seem to have cold finger and the touch screen doe not alway respond one other odd quirk if the tablet is turn off and you plug it in to charg it it automat turn on you then have to wait until it boot and then turn it off again thi is veri annoy befor recommend to someon i would tell them about thi annoy quirk,"['excel', 'product', 'for', 'the', 'money']",Positive,73,-0.5423
2,0,10,0,2016-12-15T00:00:00.000Z,i am realli enjoy thi devic i want someth to use for entertain purpos when camp someth small yet power and thi work perfect 5 star if your a prime member like me that way you can take advantag of the mani thing prime ha to offer yet still have avail almost everi other digit servic out there would and have recommend thi product,"['great', 'altern', 'to', 'expens', 'tablet']",Positive,64,0.9423
17,0,13,0,2017-04-16T00:00:00.000Z,we got thi for our three year old daughter at first she wa not interest it it at all she just want my tablet but onc she got use to it she now prefer it to my ipad,"['slight', 'learn', 'curv', 'but', 'nice', 'tablet']",Positive,38,-0.1506
13,0,9,0,2016-09-02T00:00:00.000Z,we bought thi for our toddler and so far seem to hold up well with them some quirki rule with amazon and account with product but overal good for what we need,"['solid', 'product']",Positive,32,0.6956
19,0,11,0,2016-09-12T00:00:00.000Z,wa a great purchas love the color and the camera featur,"['love', 'it']",Positive,11,0.8519
9,0,6,1,2018-01-16T00:00:00.000Z,my whole famili love alexa we have the dot in all the bedroom i love the smart home featur you can add i love the music offer a a prime member and when youäôr bore at home she will play game with you or even read you a book,"['love', 'it']",Positive,49,0.9493
9,0,6,1,2018-02-09T00:00:00.000Z,final decid to tri alexa light heat door etc everyth is homekit compat in my hous but thi one wa too tempt what a great devic alexa is year ahead of siri great system to have by your bed and it also control most of my devic,"['great', 'devic']",Positive,47,0.9231
9,0,6,1,2017-11-22T00:00:00.000Z,le than useless doe not work with amazon cloudcam i purchas thi from best buy to allow me to monitor my two cloud cam from my kitchen i am veri tech savvi and have numer alexa devic but have been unabl to get it to work i tri instal and enabl the amazon cloudcam skill made sure there were no new updat for the show the show automat updat when i first plug it in the final straw wa when the tech support rep told me you canäôt use the show with the cloudcamäîand then wa unabl to connect me with someon who could actual solv the problem useless is no help le than useless actual make more work the echo show is le than useless,"['le', 'than', 'useless', 'doesn‚äôt', 'work', 'with', 'cloudcam']",Negative,126,-0.8978
9,0,2,1,2017-12-28T00:00:00.000Z,the echo show screen is great it is help with recip music etc i use it to listen to music all the time i am hope someon in my famili get one soon so we can face time each other,"['i', 'realli', 'enjoy', 'the', 'echo', 'show']",Positive,40,0.8658
2,0,10,0,2017-01-23T00:00:00.000Z,my 7 wore outmi 8 is much betterallthough the cover are expens and screen protector are hard to find the batteri life is except,"['overal', 'good', 'productbright', 'color', 'screen']",Positive,24,-0.1027
3,0,14,0,2017-03-16T00:00:00.000Z,i have had thi for sever week it work great i am veri satisfi with it so far,"['great', 'devic']",Positive,18,0.6249
16,0,8,0,2017-01-06T00:00:00.000Z,good for alittl one for game and movi pictur not so clear but not expens,"['great', 'for', 'small', 'kid']",Neutral,15,0.0192
16,0,8,0,2017-04-17T00:00:00.000Z,my daughter like her tablet it so simpl to use,"['great', 'tablet', 'for', 'my', '3', 'year', 'old', 'daughter']",Positive,10,0.3612
9,0,6,1,2018-01-18T00:00:00.000Z,thi echo show come in handi i use it almost a much a i thought i would i am still learn all that it can do but my favorit part is the screen itäô not a huge deal but if i could chang one thing it would be a detach power cabl instead of hardwir,"['nice', 'screen', 'and', 'speaker']",Positive,55,-0.3491
5,0,1,1,2017-12-20T00:00:00.000Z,easi hook up great for light and my soni tv i use all the time,['nicce'],Positive,15,0.6249
2,0,10,0,2017-04-15T00:00:00.000Z,just lock the card out and let the kid go crazi,"['great', 'for', 'kid']",Positive,11,0.0
5,0,1,1,2017-12-01T00:00:00.000Z,alexa in itself need lot of improv but with philip hue and smart plug you can have a lot of fun set,"['it', 'fun']",Positive,22,0.8402
13,0,9,0,2017-05-05T00:00:00.000Z,i replac an older tablet with thi new version all of my ebook transfer to the new one and i love it,"['love', 'the', 'new', 'tablet']",Positive,22,0.6369
2,0,10,0,2017-01-24T00:00:00.000Z,my grandchild are home school and util the tabl for mani learn app they love use them a it make them feel so grown up the tablet are a great lean tool and they are receiv mani benefit from them,"['great', 'tablet', 'for', 'kid']",Positive,40,0.9062
9,0,2,1,2017-10-27T00:00:00.000Z,video call work great and the screen is super inform,['impress'],Positive,10,0.8402
2,0,10,0,2016-12-31T00:00:00.000Z,mom love the tablet easi for her to use she use it for facebook read and some of her game,"['great', 'tablet', 'for', 'read']",Positive,20,0.6369
19,0,11,0,2017-01-24T00:00:00.000Z,thi tablet wa a gift for my motherinlaw she is technolog challeng and wa abl to set it up and use it with ea great multius tablet the size is ok get the 8 if you are like me and like a littl more screamreal estat,"['great', 'tablet']",Positive,46,0.9217
13,0,9,0,2016-09-12T00:00:00.000Z,i bought two of these a a birthday gift for my niec and nephew they absolut love them they use it all the time to play game and music great deal great price love itl,"['great', 'gift']",Positive,35,0.9716
19,0,11,0,2017-02-13T00:00:00.000Z,worst product ever constantli screw up and fill with ad you have to pay to remov best buy refus to help when i want to return it,"['stay', 'away']",Negative,27,0.3182
16,0,8,0,2017-01-24T00:00:00.000Z,thi ha been awesom for my 5 year old nephew keep him entertain and it work great,"['great', 'for', 'kid']",Positive,17,0.8316
